,Charging Profile
2016-01-01 07:09:00+00:00,169.59999999999994
2016-01-01 07:10:00+00:00,180.5999999999999
2016-01-01 07:11:00+00:00,176.89999999999992
2016-01-01 07:12:00+00:00,198.9999999999999
2016-01-01 07:13:00+00:00,220.99999999999986
2016-01-01 07:14:00+00:00,213.59999999999985
2016-01-01 07:15:00+00:00,217.29999999999984
2016-01-01 07:16:00+00:00,220.99999999999983
2016-01-01 07:17:00+00:00,235.59999999999988
2016-01-01 07:18:00+00:00,235.59999999999985
2016-01-01 07:19:00+00:00,253.99999999999983
2016-01-01 07:20:00+00:00,242.99999999999983
2016-01-01 07:21:00+00:00,257.6999999999998
2016-01-01 07:22:00+00:00,250.3999999999998
2016-01-01 07:23:00+00:00,268.7999999999998
2016-01-01 07:24:00+00:00,250.49999999999977
2016-01-01 07:25:00+00:00,239.49999999999977
2016-01-01 07:26:00+00:00,239.49999999999977
2016-01-01 07:27:00+00:00,239.49999999999977
2016-01-01 07:28:00+00:00,243.19999999999976
2016-01-01 07:29:00+00:00,265.19999999999976
2016-01-01 07:30:00+00:00,265.19999999999976
2016-01-01 07:31:00+00:00,268.89999999999975
2016-01-01 07:32:00+00:00,268.89999999999975
2016-01-01 07:33:00+00:00,272.5999999999998
2016-01-01 07:34:00+00:00,272.5999999999998
2016-01-01 07:35:00+00:00,279.8999999999998
2016-01-01 07:36:00+00:00,287.2999999999998
2016-01-01 07:37:00+00:00,287.2999999999998
2016-01-01 07:38:00+00:00,287.2999999999998
2016-01-01 07:39:00+00:00,279.9999999999998
2016-01-01 07:40:00+00:00,291.0999999999998
2016-01-01 07:41:00+00:00,302.0999999999998
2016-01-01 07:42:00+00:00,316.7999999999997
2016-01-01 07:43:00+00:00,327.89999999999975
2016-01-01 07:44:00+00:00,316.89999999999975
2016-01-01 07:45:00+00:00,287.5999999999998
2016-01-01 07:46:00+00:00,294.9999999999997
2016-01-01 07:47:00+00:00,294.9999999999997
2016-01-01 07:48:00+00:00,280.2999999999998
2016-01-01 07:49:00+00:00,280.2999999999998
2016-01-01 07:50:00+00:00,280.2999999999998
2016-01-01 07:51:00+00:00,283.9999999999998
2016-01-01 07:52:00+00:00,287.5999999999998
2016-01-01 07:53:00+00:00,287.5999999999998
2016-01-01 07:54:00+00:00,309.69999999999976
2016-01-01 07:55:00+00:00,302.2999999999998
2016-01-01 07:56:00+00:00,302.2999999999998
2016-01-01 07:57:00+00:00,309.69999999999976
2016-01-01 07:58:00+00:00,305.9999999999998
2016-01-01 07:59:00+00:00,291.2999999999998
2016-01-01 08:00:00+00:00,269.2999999999998
2016-01-01 08:01:00+00:00,280.2999999999998
2016-01-01 08:02:00+00:00,291.2999999999998
2016-01-01 08:03:00+00:00,280.2999999999998
2016-01-01 08:04:00+00:00,287.69999999999976
2016-01-01 08:05:00+00:00,287.69999999999976
2016-01-01 08:06:00+00:00,265.5999999999998
